#CABOPER.A10
#[O]CESAR_surface_radiation.ctr
      day   btime   etime         SWD         SWU         LWD         LWU 
   y4mmdd    hhmm    hhmm        W/m2        W/m2        W/m2        W/m2 
 20030903    0550    0600  8.60000E+1  2.20000E+1  3.06146E+2  3.61194E+2
 20030903    0600    0610  8.60000E+1  1.90000E+1  3.07755E+2  3.61519E+2
 20030903    0610    0620  1.29000E+2  3.10000E+1  3.09210E+2  3.66768E+2
 20030903    0620    0630  1.68000E+2  4.10000E+1  3.14210E+2  3.74917E+2
 20030903    0630    0640  1.92000E+2  4.40000E+1  3.17402E+2  3.80704E+2
 20030903    0640    0650  2.36000E+2  5.50000E+1  3.16243E+2  3.88176E+2
 20030903    0650    0700  2.71000E+2  6.20000E+1  3.19371E+2  3.93176E+2
 20030903    0700    0710  3.03000E+2  6.80000E+1  3.21563E+2  3.95703E+2
 20030903    0710    0720  2.59000E+2  5.60000E+1  3.24236E+2  4.00288E+2
 20030903    0720    0730  2.97000E+2  6.50000E+1  3.27172E+2  4.01602E+2
 20030903    0730    0740  3.10000E+2  6.80000E+1  3.23948E+2  4.06862E+2
 20030903    0740    0750  3.21000E+2  7.00000E+1  3.28364E+2  4.06389E+2
 20030903    0750    0800  3.72000E+2  8.20000E+1  3.27948E+2  4.12537E+2
 20030903    0800    0810  3.97000E+2  8.70000E+1  3.26659E+2  4.16325E+2
 20030903    0810    0820  3.58000E+2  7.50000E+1  3.28332E+2  4.16862E+2
 20030903    0820    0830  3.78000E+2  7.90000E+1  3.29332E+2  4.20122E+2
 20030903    0830    0840  4.67000E+2  9.80000E+1  3.35075E+2  4.23686E+2
 20030903    0840    0850  4.77000E+2  9.90000E+1  3.32915E+2  4.27686E+2
 20030903    0850    0900  4.61000E+2  9.40000E+1  3.37747E+2  4.26010E+2
 20030903    0900    0910  4.84000E+2  9.80000E+1  3.36267E+2  4.31632E+2
 20030903    0910    0920  4.68000E+2  9.40000E+1  3.35267E+2  4.30733E+2
 20030903    0920    0930  4.63000E+2  9.30000E+1  3.38683E+2  4.31419E+2
 20030903    0930    0940  6.42000E+2  1.30000E+2  3.39530E+2  4.39020E+2
 20030903    0940    0950  6.07000E+2  1.20000E+2  3.45144E+2  4.43753E+2
 20030903    0950    1000  7.05000E+2  1.42000E+2  3.51798E+2  4.52465E+2
 20030903    1000    1010  2.71000E+2  5.00000E+1  3.53194E+2  4.25298E+2
 20030903    1010    1020  4.59000E+2  8.90000E+1  3.48240E+2  4.28834E+2
 20030903    1020    1030  4.25000E+2  8.50000E+1  3.65796E+2  4.34510E+2
 20030903    1030    1040  2.03000E+2  3.60000E+1  3.63103E+2  4.17149E+2
 20030903    1040    1050  1.81000E+2  3.10000E+1  3.51553E+2  4.11565E+2
 20030903    1050    1100  2.99000E+2  5.30000E+1  3.57406E+2  4.19537E+2
 20030903    1100    1110  5.75000E+2  1.15000E+2  3.76353E+2  4.38908E+2
 20030903    1110    1120  3.84000E+2  7.20000E+1  3.68212E+2  4.32159E+2
 20030903    1120    1130  2.76000E+2  4.90000E+1  3.58944E+2  4.23288E+2
 20030903    1130    1140  3.78000E+2  7.00000E+1  3.42753E+2  4.26899E+2
 20030903    1140    1150  7.33000E+2  1.47000E+2  3.48926E+2  4.57863E+2
 20030903    1150    1200  7.88000E+2  1.57000E+2  3.54926E+2  4.67012E+2
 20030903    1200    1210  7.64000E+2  1.52000E+2  3.56118E+2  4.66189E+2
 20030903    1210    1220  3.67000E+2  6.90000E+1  3.69462E+2  4.45317E+2
 20030903    1220    1230  3.93000E+2  7.50000E+1  3.78499E+2  4.39520E+2
 20030903    1230    1240  2.93000E+2  5.30000E+1  3.69365E+2  4.28436E+2
 20030903    1240    1250  3.48000E+2  6.50000E+1  3.47105E+2  4.27112E+2
 20030903    1250    1300  7.14000E+2  1.44000E+2  3.45247E+2  4.59066E+2
 20030903    1300    1310  7.07000E+2  1.42000E+2  3.45696E+2  4.65864E+2
 20030903    1310    1320  3.95000E+2  7.50000E+1  3.54680E+2  4.45844E+2
 20030903    1320    1330  5.05000E+2  1.02000E+2  3.67853E+2  4.41834E+2
 20030903    1330    1340  5.80000E+2  1.23000E+2  3.87608E+2  4.59317E+2
 20030903    1340    1350  1.67000E+2  3.20000E+1  3.91619E+2  4.28473E+2
 20030903    1350    1400  1.65000E+2  2.90000E+1  3.75916E+2  4.19889E+2
 20030903    1400    1410  1.73000E+2  3.10000E+1  3.69237E+2  4.17092E+2
 20030903    1410    1420  2.46000E+2  4.60000E+1  3.64078E+2  4.21129E+2
 20030903    1420    1430  5.05000E+2  1.11000E+2  3.72187E+2  4.43760E+2
 20030903    1430    1440  2.05000E+2  4.40000E+1  3.76845E+2  4.23889E+2
 20030903    1440    1450  1.10000E+2  1.80000E+1  3.75333E+2  4.12741E+2
 20030903    1450    1500  1.35000E+2  2.30000E+1  3.73724E+2  4.12305E+2
 20030903    1500    1510  1.50000E+2  2.50000E+1  3.65366E+2  4.13406E+2
 20030903    1510    1520  2.73000E+2  5.70000E+1  3.53111E+2  4.23277E+2
 20030903    1520    1530  3.40000E+2  7.70000E+1  3.47817E+2  4.27277E+2
 20030903    1530    1540  1.79000E+2  3.40000E+1  3.47451E+2  4.15842E+2
 20030903    1540    1550  2.02000E+2  4.10000E+1  3.49521E+2  4.16879E+2
 20030903    1550    1600  1.64000E+2  2.80000E+1  3.52393E+2  4.14731E+2
 20030903    1600    1610  2.08000E+2  4.20000E+1  3.52393E+2  4.14731E+2
 20030903    1610    1620  3.03000E+2  6.90000E+1  3.56239E+2  4.22555E+2
 20030903    1620    1630  2.91000E+2  6.70000E+1  3.61719E+2  4.25666E+2
 20030903    1630    1640  2.50000E+2  5.80000E+1  3.56713E+2  4.21842E+2
 20030903    1640    1650  2.23000E+2  5.20000E+1  3.56585E+2  4.18166E+2
 20030903    1650    1700  2.23000E+2  5.30000E+1  3.70365E+2  4.17629E+2
 20030903    1700    1710  1.85000E+2  4.50000E+1  3.82403E+2  4.17203E+2
 20030903    1710    1720  1.34000E+2  3.40000E+1  3.87889E+2  4.12156E+2
 20030903    1720    1730  9.70000E+1  2.60000E+1  3.87825E+2  4.12629E+2
 20030903    1730    1740  4.50000E+1  1.00000E+1  3.83954E+2  4.06694E+2
 20030903    1740    1750  2.90000E+1  5.00000E+0  3.70269E+2  4.01333E+2
 20030903    1750    1800  2.20000E+1  3.00000E+0  3.54649E+2  3.95759E+2
 20030903    1800    1810  1.30000E+1  0.00000E+0  3.39747E+2  3.90972E+2
 20030903    1810    1820  6.00000E+0  0.00000E+0  3.34811E+2  3.86185E+2
 20030903    1820    1830  0.00000E+0  0.00000E+0  3.37099E+2  3.80925E+2
 20030903    1830    1840  0.00000E+0  0.00000E+0  3.32683E+2  3.81499E+2
 20030903    1840    1850  0.00000E+0  0.00000E+0  3.30748E+2  3.76564E+2
 20030903    1850    1900  0.00000E+0  0.00000E+0  3.30619E+2  3.75250E+2
 20030903    1900    1910  0.00000E+0  0.00000E+0  3.30555E+2  3.70990E+2
 20030903    1910    1920  0.00000E+0  0.00000E+0  3.30491E+2  3.69203E+2
 20030903    1920    1930  0.00000E+0  0.00000E+0  3.27555E+2  3.67315E+2
 20030903    1930    1940  0.00000E+0  0.00000E+0  3.28908E+2  3.64315E+2
 20030903    1940    1950  0.00000E+0  0.00000E+0  3.25363E+2  3.61528E+2
 20030903    1950    2000  0.00000E+0  0.00000E+0  3.24363E+2  3.61890E+2
 20030903    2000    2010  0.00000E+0  0.00000E+0  3.23299E+2  3.59204E+2
 20030903    2010    2020  0.00000E+0  0.00000E+0  3.23171E+2  3.55630E+2
 20030903    2020    2030  0.00000E+0  0.00000E+0  3.23107E+2  3.57991E+2
 20030903    2030    2040  0.00000E+0  0.00000E+0  3.23171E+2  3.57991E+2
 20030903    2040    2050  0.00000E+0  0.00000E+0  3.22171E+2  3.56204E+2
 20030903    2050    2100  0.00000E+0  0.00000E+0  3.22107E+2  3.55991E+2
 20030903    2100    2110  0.00000E+0  0.00000E+0  3.22042E+2  3.53518E+2
 20030903    2110    2120  0.00000E+0  0.00000E+0  3.21042E+2  3.53991E+2
 20030903    2120    2130  0.00000E+0  0.00000E+0  3.20978E+2  3.56825E+2
 20030903    2130    2140  0.00000E+0  0.00000E+0  3.24266E+2  3.58872E+2
 20030903    2140    2150  0.00000E+0  0.00000E+0  3.22721E+2  3.55713E+2
 20030903    2150    2200  0.00000E+0  0.00000E+0  3.20914E+2  3.54352E+2
 20030903    2200    2210  0.00000E+0  0.00000E+0  3.18978E+2  3.55825E+2
 20030903    2210    2220  0.00000E+0  0.00000E+0  3.18914E+2  3.54612E+2
 20030903    2220    2230  0.00000E+0  0.00000E+0  3.17850E+2  3.51926E+2
 20030903    2230    2240  0.00000E+0  0.00000E+0  3.19786E+2  3.51926E+2
 20030903    2240    2250  0.00000E+0  0.00000E+0  3.17914E+2  3.52038E+2
 20030903    2250    2300  0.00000E+0  0.00000E+0  3.19330E+2  3.54085E+2
 20030903    2300    2310  0.00000E+0  0.00000E+0  3.16786E+2  3.51399E+2
 20030903    2310    2320  0.00000E+0  0.00000E+0  3.16786E+2  3.54659E+2
 20030903    2320    2330  0.00000E+0  0.00000E+0  3.17266E+2  3.54132E+2
 20030903    2330    2340  0.00000E+0  0.00000E+0  3.19009E+2  3.50761E+2
 20030903    2340    2350  0.00000E+0  0.00000E+0  3.16593E+2  3.49974E+2
 20030903    2350    2400  0.00000E+0  0.00000E+0  3.15657E+2  3.52234E+2
 20030904    0000    0010  0.00000E+0  0.00000E+0  3.20881E+2  3.53808E+2
 20030904    0010    0020  0.00000E+0  0.00000E+0  3.19881E+2  3.50548E+2
 20030904    0020    0030  0.00000E+0  0.00000E+0  3.15593E+2  3.49761E+2
 20030904    0030    0040  0.00000E+0  0.00000E+0  3.19945E+2  3.51447E+2
 20030904    0040    0050  0.00000E+0  0.00000E+0  3.23297E+2  3.55281E+2
 20030904    0050    0100  0.00000E+0  0.00000E+0  3.23233E+2  3.54382E+2
 20030904    0100    0110  0.00000E+0  0.00000E+0  3.22297E+2  3.55855E+2
 20030904    0110    0120  0.00000E+0  0.00000E+0  3.19817E+2  3.53382E+2
 20030904    0120    0130  0.00000E+0  0.00000E+0  3.16945E+2  3.51595E+2
 20030904    0130    0140  0.00000E+0  0.00000E+0  3.18752E+2  3.49122E+2
 20030904    0140    0150  0.00000E+0  0.00000E+0  3.14465E+2  3.48335E+2
 20030904    0150    0200  0.00000E+0  0.00000E+0  3.14465E+2  3.49122E+2
 20030904    0200    0210  0.00000E+0  0.00000E+0  3.15400E+2  3.48335E+2
 20030904    0210    0220  0.00000E+0  0.00000E+0  3.15400E+2  3.46761E+2
 20030904    0220    0230  0.00000E+0  0.00000E+0  3.14465E+2  3.49021E+2
 20030904    0230    0240  0.00000E+0  0.00000E+0  3.14465E+2  3.44288E+2
 20030904    0240    0250  0.00000E+0  0.00000E+0  3.17817E+2  3.46548E+2
 20030904    0250    0300  0.00000E+0  0.00000E+0  3.16817E+2  3.46548E+2
 20030904    0300    0310  0.00000E+0  0.00000E+0  3.13400E+2  3.46335E+2
 20030904    0310    0320  0.00000E+0  0.00000E+0  3.15753E+2  3.45335E+2
 20030904    0320    0330  0.00000E+0  0.00000E+0  3.13817E+2  3.44335E+2
 20030904    0330    0340  0.00000E+0  0.00000E+0  3.12336E+2  3.45122E+2
 20030904    0340    0350  0.00000E+0  0.00000E+0  3.11401E+2  3.46595E+2
 20030904    0350    0400  0.00000E+0  0.00000E+0  3.11336E+2  3.42548E+2
 20030904    0400    0410  0.00000E+0  0.00000E+0  3.11272E+2  3.42335E+2
 20030904    0410    0420  0.00000E+0  0.00000E+0  3.14624E+2  3.43909E+2
 20030904    0420    0430  0.00000E+0  0.00000E+0  3.13688E+2  3.44595E+2
 20030904    0430    0440  0.00000E+0  0.00000E+0  3.15560E+2  3.44595E+2
 20030904    0440    0450  0.00000E+0  0.00000E+0  3.10272E+2  3.42122E+2
 20030904    0450    0500  0.00000E+0  0.00000E+0  3.11208E+2  3.44483E+2
 20030904    0500    0510  4.00000E+0  0.00000E+0  3.10272E+2  3.42223E+2
 20030904    0510    0520  1.30000E+1  0.00000E+0  3.11272E+2  3.47057E+2
 20030904    0520    0530  2.70000E+1  3.00000E+0  3.12272E+2  3.47371E+2
 20030904    0530    0540  4.20000E+1  8.00000E+0  3.09920E+2  3.48472E+2
 20030904    0540    0550  6.30000E+1  1.50000E+1  3.09568E+2  3.54620E+2
 20030904    0550    0600  8.40000E+1  2.10000E+1  3.11696E+2  3.60981E+2
 20030904    0600    0610  1.04000E+2  2.60000E+1  3.14825E+2  3.66768E+2
 20030904    0610    0620  1.25000E+2  3.00000E+1  3.15146E+2  3.72555E+2
 20030904    0620    0630  1.47000E+2  3.50000E+1  3.16338E+2  3.76555E+2
 20030904    0630    0640  1.71000E+2  4.00000E+1  3.15050E+2  3.81129E+2
 20030904    0640    0650  1.98000E+2  4.60000E+1  3.22530E+2  3.86231E+2
 20030904    0650    0700  2.22000E+2  5.20000E+1  3.21371E+2  3.93703E+2
 20030904    0700    0710  2.50000E+2  5.90000E+1  3.24979E+2  3.99176E+2
 20030904    0710    0720  2.73000E+2  6.40000E+1  3.27043E+2  4.03750E+2
 20030904    0720    0730  2.96000E+2  6.90000E+1  3.30107E+2  4.05278E+2
 20030904    0730    0740  3.20000E+2  7.40000E+1  3.26883E+2  4.09065E+2
 20030904    0740    0750  3.49000E+2  8.00000E+1  3.28947E+2  4.15112E+2
 20030904    0750    0800  3.75000E+2  8.50000E+1  3.30011E+2  4.17899E+2
 20030904    0800    0810  3.96000E+2  8.90000E+1  3.34011E+2  4.20213E+2
 20030904    0810    0820  3.87000E+2  8.50000E+1  3.36555E+2  4.20537E+2
 20030904    0820    0830  4.16000E+2  9.00000E+1  3.35139E+2  4.24686E+2
 20030904    0830    0840  4.54000E+2  9.90000E+1  3.37139E+2  4.26787E+2
 20030904    0840    0850  4.44000E+2  9.40000E+1  3.39683E+2  4.29473E+2
 20030904    0850    0900  5.12000E+2  1.09000E+2  3.35914E+2  4.33148E+2
 20030904    0900    0910  5.37000E+2  1.14000E+2  3.36978E+2  4.38983E+2
 20030904    0910    0920  5.58000E+2  1.17000E+2  3.39042E+2  4.45131E+2
 20030904    0920    0930  5.78000E+2  1.20000E+2  3.42522E+2  4.45557E+2
 20030904    0930    0940  5.87000E+2  1.21000E+2  3.44458E+2  4.51280E+2
 20030904    0940    0950  5.92000E+2  1.22000E+2  3.40234E+2  4.53966E+2
 20030904    0950    1000  6.09000E+2  1.24000E+2  3.42170E+2  4.55641E+2
 20030904    1000    1010  6.34000E+2  1.29000E+2  3.45105E+2  4.57641E+2
 20030904    1010    1020  6.57000E+2  1.34000E+2  3.47976E+2  4.58642E+2
 20030904    1020    1030  2.44000E+2  3.80000E+1  3.48027E+2  4.33297E+2
 20030904    1030    1040  6.35000E+2  1.25000E+2  3.54079E+2  4.51743E+2
 20030904    1040    1050  7.23000E+2  1.49000E+2  3.52502E+2  4.67402E+2
 20030904    1050    1100  2.47000E+2  4.20000E+1  3.60385E+2  4.36871E+2
 20030904    1100    1110  2.36000E+2  4.30000E+1  3.66878E+2  4.31760E+2
 20030904    1110    1120  2.85000E+2  5.30000E+1  3.66814E+2  4.29963E+2
 20030904    1120    1130  2.73000E+2  5.00000E+1  3.62527E+2  4.31537E+2
 20030904    1130    1140  2.31000E+2  4.10000E+1  3.55912E+2  4.28287E+2
 20030904    1140    1150  3.59000E+2  7.10000E+1  3.57239E+2  4.34787E+2
 20030904    1150    1200  2.83000E+2  5.10000E+1  3.59520E+2  4.36111E+2
 20030904    1200    1210  2.21000E+2  3.70000E+1  3.58456E+2  4.28713E+2
 20030904    1210    1220  1.92000E+2  3.30000E+1  3.63135E+2  4.23092E+2
 20030904    1220    1230  2.12000E+2  3.70000E+1  3.63071E+2  4.24453E+2
 20030904    1230    1240  2.34000E+2  4.00000E+1  3.60264E+2  4.22980E+2
 20030904    1240    1250  3.28000E+2  6.00000E+1  3.55104E+2  4.29490E+2
 20030904    1250    1300  2.78000E+2  5.00000E+1  3.55777E+2  4.31389E+2
 20030904    1300    1310  5.77000E+2  1.22000E+2  3.58534E+2  4.53797E+2
 20030904    1310    1320  7.18000E+2  1.52000E+2  3.68732E+2  4.68466E+2
 20030904    1320    1330  4.71000E+2  9.60000E+1  3.80659E+2  4.52419E+2
 20030904    1330    1340  2.75000E+2  5.10000E+1  3.77165E+2  4.32250E+2
 20030904    1340    1350  3.86000E+2  7.90000E+1  3.66462E+2  4.36324E+2
 20030904    1350    1400  4.84000E+2  1.05000E+2  3.65238E+2  4.45723E+2
 20030904    1400    1410  2.62000E+2  4.70000E+1  3.57776E+2  4.31139E+2
 20030904    1410    1420  5.40000E+2  1.16000E+2  3.52855E+2  4.49760E+2
 20030904    1420    1430  5.42000E+2  1.18000E+2  3.53239E+2  4.54659E+2
 20030904    1430    1440  5.35000E+2  1.20000E+2  3.68949E+2  4.56872E+2
 20030904    1440    1450  2.72000E+2  5.10000E+1  3.64775E+2  4.39510E+2
 20030904    1450    1500  4.58000E+2  1.03000E+2  3.62014E+2  4.47834E+2
 20030904    1500    1510  3.77000E+2  8.20000E+1  3.58007E+2  4.41750E+2
 20030904    1510    1520  2.71000E+2  5.70000E+1  3.48130E+2  4.32777E+2
 20030904    1520    1530  3.00000E+2  6.40000E+1  3.47938E+2  4.30666E+2
 20030904    1530    1540  3.51000E+2  7.90000E+1  3.47521E+2  4.36703E+2
 20030904    1540    1550  3.22000E+2  7.30000E+1  3.49129E+2  4.33666E+2
 20030904    1550    1600  2.95000E+2  6.60000E+1  3.46258E+2  4.31304E+2
 20030904    1600    1610  2.66000E+2  6.00000E+1  3.49610E+2  4.31203E+2
 20030904    1610    1620  2.35000E+2  5.30000E+1  3.45258E+2  4.25581E+2
 20030904    1620    1630  2.14000E+2  4.80000E+1  3.45194E+2  4.23007E+2
 20030904    1630    1640  1.92000E+2  4.40000E+1  3.47610E+2  4.23693E+2
 20030904    1640    1650  1.69000E+2  3.90000E+1  3.45611E+2  4.18544E+2
 20030904    1650    1700  1.50000E+2  3.50000E+1  3.45483E+2  4.15072E+2
 20030904    1700    1710  1.24000E+2  3.00000E+1  3.47835E+2  4.14757E+2
 20030904    1710    1720  9.90000E+1  2.40000E+1  3.46771E+2  4.09609E+2
 20030904    1720    1730  7.70000E+1  1.80000E+1  3.44707E+2  4.04248E+2
 20030904    1730    1740  5.20000E+1  1.10000E+1  3.41708E+2  3.99887E+2
 20030904    1740    1750  3.60000E+1  6.00000E+0  3.39644E+2  3.94526E+2
 20030904    1750    1800  2.30000E+1  3.00000E+0  3.41932E+2  3.89165E+2
 20030904    1800    1810  1.10000E+1  0.00000E+0  3.40804E+2  3.82331E+2
 20030904    1810    1820  3.00000E+0  0.00000E+0  3.40676E+2  3.80331E+2
 20030904    1820    1830  0.00000E+0  0.00000E+0  3.35260E+2  3.79804E+2
 20030904    1830    1840  0.00000E+0  0.00000E+0  3.38484E+2  3.75331E+2
 20030904    1840    1850  0.00000E+0  0.00000E+0  3.35004E+2  3.74119E+2
 20030904    1850    1900  0.00000E+0  0.00000E+0  3.37356E+2  3.69970E+2
 20030904    1900    1910  0.00000E+0  0.00000E+0  3.37292E+2  3.68971E+2
 20030904    1910    1920  0.00000E+0  0.00000E+0  3.35292E+2  3.68444E+2
 20030904    1920    1930  0.00000E+0  0.00000E+0  3.36100E+2  3.66545E+2
 20030904    1930    1940  0.00000E+0  0.00000E+0  3.28485E+2  3.67491E+2
 20030904    1940    1950  0.00000E+0  0.00000E+0  3.28972E+2  3.66214E+2
 20030904    1950    2000  0.00000E+0  0.00000E+0  3.27299E+2  3.60156E+2
 20030904    2000    2010  0.00000E+0  0.00000E+0  3.26427E+2  3.61842E+2
 20030904    2010    2020  0.00000E+0  0.00000E+0  3.26491E+2  3.64416E+2
 20030904    2020    2030  0.00000E+0  0.00000E+0  3.24620E+2  3.65990E+2
 20030904    2030    2040  0.00000E+0  0.00000E+0  3.24620E+2  3.64416E+2
 20030904    2040    2050  0.00000E+0  0.00000E+0  3.23620E+2  3.61842E+2
 20030904    2050    2100  0.00000E+0  0.00000E+0  3.23556E+2  3.57008E+2
 20030904    2100    2110  0.00000E+0  0.00000E+0  3.23556E+2  3.60055E+2
 20030904    2110    2120  0.00000E+0  0.00000E+0  3.23556E+2  3.63204E+2
 20030904    2120    2130  0.00000E+0  0.00000E+0  3.24556E+2  3.65778E+2
 20030904    2130    2140  0.00000E+0  0.00000E+0  3.24620E+2  3.66666E+2
 20030904    2140    2150  0.00000E+0  0.00000E+0  3.23684E+2  3.69926E+2
 20030904    2150    2200  0.00000E+0  0.00000E+0  3.23684E+2  3.69139E+2
 20030904    2200    2210  0.00000E+0  0.00000E+0  3.22684E+2  3.61842E+2
 20030904    2210    2220  0.00000E+0  0.00000E+0  3.21684E+2  3.58481E+2
 20030904    2220    2230  0.00000E+0  0.00000E+0  3.21684E+2  3.60842E+2
 20030904    2230    2240  0.00000E+0  0.00000E+0  3.19749E+2  3.60629E+2
 20030904    2240    2250  0.00000E+0  0.00000E+0  3.18684E+2  3.65038E+2
 20030904    2250    2300  0.00000E+0  0.00000E+0  3.18620E+2  3.60879E+2
 20030904    2300    2310  0.00000E+0  0.00000E+0  3.19556E+2  3.63926E+2
 20030904    2310    2320  0.00000E+0  0.00000E+0  3.19556E+2  3.61565E+2
 20030904    2320    2330  0.00000E+0  0.00000E+0  3.22908E+2  3.62352E+2
 20030904    2330    2340  0.00000E+0  0.00000E+0  3.18556E+2  3.61352E+2
 20030904    2340    2350  0.00000E+0  0.00000E+0  3.18492E+2  3.58092E+2
 20030904    2350    2400  0.00000E+0  0.00000E+0  3.18492E+2  3.61240E+2
 20030905    0000    0010  0.00000E+0  0.00000E+0  3.19492E+2  3.66175E+2
 20030905    0010    0020  0.00000E+0  0.00000E+0  3.19556E+2  3.68648E+2
 20030905    0020    0030  0.00000E+0  0.00000E+0  3.18620E+2  3.67861E+2
 20030905    0030    0040  0.00000E+0  0.00000E+0  3.18620E+2  3.68648E+2
 20030905    0040    0050  0.00000E+0  0.00000E+0  3.18620E+2  3.69435E+2
 20030905    0050    0100  0.00000E+0  0.00000E+0  3.21037E+2  3.67861E+2
 20030905    0100    0110  0.00000E+0  0.00000E+0  3.17620E+2  3.66074E+2
 20030905    0110    0120  0.00000E+0  0.00000E+0  3.17556E+2  3.67648E+2
 20030905    0120    0130  0.00000E+0  0.00000E+0  3.17556E+2  3.66861E+2
 20030905    0130    0140  0.00000E+0  0.00000E+0  3.17556E+2  3.63601E+2
 20030905    0140    0150  0.00000E+0  0.00000E+0  3.17556E+2  3.65074E+2
 20030905    0150    0200  0.00000E+0  0.00000E+0  3.16556E+2  3.61027E+2
 20030905    0200    0210  0.00000E+0  0.00000E+0  3.17492E+2  3.63287E+2
 20030905    0210    0220  0.00000E+0  0.00000E+0  3.16492E+2  3.60814E+2
 20030905    0220    0230  0.00000E+0  0.00000E+0  3.16428E+2  3.63861E+2
 20030905    0230    0240  0.00000E+0  0.00000E+0  3.16428E+2  3.64648E+2
 20030905    0240    0250  0.00000E+0  0.00000E+0  3.16428E+2  3.61389E+2
 20030905    0250    0300  0.00000E+0  0.00000E+0  3.15428E+2  3.62074E+2
 20030905    0300    0310  0.00000E+0  0.00000E+0  3.14428E+2  3.59287E+2
 20030905    0310    0320  0.00000E+0  0.00000E+0  3.15300E+2  3.62436E+2
 20030905    0320    0330  0.00000E+0  0.00000E+0  3.16299E+2  3.63324E+2
 20030905    0330    0340  0.00000E+0  0.00000E+0  3.15428E+2  3.63537E+2
 20030905    0340    0350  0.00000E+0  0.00000E+0  3.15428E+2  3.61963E+2
 20030905    0350    0400  0.00000E+0  0.00000E+0  3.15428E+2  3.64223E+2
 20030905    0400    0410  0.00000E+0  0.00000E+0  3.15428E+2  3.64223E+2
 20030905    0410    0420  0.00000E+0  0.00000E+0  3.14428E+2  3.60176E+2
 20030905    0420    0430  0.00000E+0  0.00000E+0  3.15364E+2  3.61750E+2
 20030905    0430    0440  0.00000E+0  0.00000E+0  3.15364E+2  3.63223E+2
 20030905    0440    0450  0.00000E+0  0.00000E+0  3.15364E+2  3.61649E+2
 20030905    0450    0500  0.00000E+0  0.00000E+0  3.11012E+2  3.64010E+2
 20030905    0500    0510  3.00000E+0  0.00000E+0  3.15364E+2  3.65584E+2
